run_id,case_id,llm_name,procedure_count,matched_count,match_rate,total_cost_negotiated,total_cost_min,total_cost_max,unmatched_procedures
256878c1-15ad-40fa-b865-b4c0dd51b081,courtlistener-9455750,openrouter/qwen/qwen3-30b-a3b,3,3,1.0,1425.17,1425.17,1839.8400000000001,
256cfef4-5c28-474c-9c58-d3c9e5e0dd89,courtlistener-4869421,openai/gpt-4o,1,1,1.0,58.36,58.36,75.34,
25886462-51b1-4e3a-b451-3ef9845c6f27,bailii-qb-2019-2591-html,openai/gpt-4o,0,0,0.0,,,,
259208ee-2ce6-4302-afaa-338aace16f40,courtlistener-10315060,openrouter/qwen/qwen-2.5-72b-instruct,2,2,1.0,106.46000000000001,106.46000000000001,137.43,
259ebb40-01b7-4219-9e4f-28dcc9e2bff8,courtlistener-10271797,openrouter/anthropic/claude-3.5-haiku,3,3,1.0,225.95999999999998,225.95999999999998,291.7,
25a19c09-5dc3-4d59-af81-a70ddf615c94,courtlistener-10697266,openrouter/mistralai/mistral-large,1,1,1.0,5.41,5.41,6.99,
25a5dd74-6215-495f-9769-e6966fe91fe5,bailii-qb-2021-243-html,openrouter/mistralai/mistral-large,3,3,1.0,3638.46,3638.46,4697.13,
25c6ec98-183b-4451-bb3e-693e7c179263,courtlistener-10700496,openrouter/x-ai/grok-4.1-fast,9,9,1.0,3542.3500000000004,3542.3500000000004,4573.02,
25ca7b2e-1638-47f7-8db0-939954765bf7,courtlistener-9329199,openai/gpt-5.2,3,3,1.0,675.2099999999999,675.2099999999999,871.6700000000001,
25e4a888-4cfe-465e-aa12-7dbd1631860d,bailii-qb-2020-2635-html,openrouter/qwen/qwen3-30b-a3b,2,2,1.0,327.82,327.82,423.2,
25f17956-d372-42ac-8408-13c06d695587,courtlistener-10770386,openai/gpt-4o,0,0,0.0,,,,
25f4a305-141e-4d6e-a1ff-f3152a51ff87,bailii-qb-2019-936-html,openrouter/meta-llama/llama-4-maverick,3,3,1.0,413.21999999999997,413.21999999999997,533.48,
2601ca3f-25d8-4fbb-80c6-670e93ba351f,courtlistener-10717133,openrouter/x-ai/grok-4.1-fast,9,9,1.0,1667.33,1667.33,2152.52,
2602a722-3784-4bb5-b4e6-cf8f5e046775,bailii-2016-ewhc-407-qb,openrouter/x-ai/grok-4.1-fast,13,13,1.0,2324.64,2324.64,3001.04,
262114d3-3fc2-446b-85eb-234ca2bde333,courtlistener-10290230,openai/gpt-4o-mini,3,3,1.0,214.41,214.41,276.79,
262b4cfd-fa46-4fc4-8591-1e3e3249e0fc,courtlistener-5287759,openai/gpt-4o-mini,4,4,1.0,251.64,251.64,324.84000000000003,
263d99e9-4013-4f75-84b3-74709e85e7e2,bailii-EWHC-QB-2021-1515,openrouter/meta-llama/llama-4-scout,6,6,1.0,1522.8,1522.8,1965.89,
26420ffc-49a0-4590-a1fe-88634d52cc9f,courtlistener-10271797,openrouter/deepseek/deepseek-r1,3,3,1.0,700.4499999999999,700.4499999999999,904.28,
266e696f-7e7b-4016-b2ce-44835f95f423,courtlistener-10717133,openrouter/qwen/qwen-2.5-72b-instruct,0,0,0.0,,,,
2672a8ed-8767-4b2c-b8bb-10fa9b3eef85,courtlistener-10771709,openrouter/deepseek/deepseek-r1,6,6,1.0,3461.3,3461.3,4468.4,
267f4f4e-6419-4237-8711-0a2fe7ce2acd,courtlistener-10611659,openrouter/google/gemini-3-pro-preview,2,2,1.0,132.3,132.3,170.8,
269dffd1-a562-4802-b053-fc83b14f023f,nzlii-nzhpdt-2010-310-html,openrouter/mistralai/mistral-large,3,3,1.0,203.42,203.42,262.6,
26bc2177-0ae0-4451-b5ea-d978b5a96ad9,bailii-qb-2020-3029-html,openrouter/mistralai/mistral-large,3,3,1.0,890.1600000000001,890.1600000000001,1149.17,
26c2af83-82c9-4c3d-9ee2-e459fea965f4,courtlistener-9440230,openrouter/anthropic/claude-3.5-haiku,4,4,1.0,496.35,496.35,640.77,
26c2b142-5796-4424-a730-405764a82e10,courtlistener-10354140,openai/gpt-5.2,7,6,0.8571428571428571,1188.8899999999999,1188.8899999999999,1534.86,type and screen/crossmatch
26c4e302-70f8-4afd-8536-b8b55f0312bb,bailii-qb-2019-1508-html,openrouter/qwen/qwen3-30b-a3b,3,3,1.0,1896.99,1896.99,2448.95,
26d48745-c369-481e-bccd-6720d189fb1e,courtlistener-9328093,openrouter/meta-llama/llama-4-maverick,0,0,0.0,,,,
26e0f93d-f706-4faa-841f-55546f2d5389,nzlii-nzhpdt-2024-1402-html,openai/gpt-5.2,5,5,1.0,162.27,162.27,209.49,
26e2bc6b-5603-4d3b-b292-6ce72653a7e5,courtlistener-4493098,openrouter/google/gemini-3-pro-preview,3,3,1.0,415.25,415.25,536.07,
26e790d8-6969-47e1-a1a6-ee7ef83b7cf6,courtliste-10717890-dn-v-faraci,openrouter/x-ai/grok-4.1-fast,5,5,1.0,735.04,735.04,948.9,
270fb984-e206-454d-b7c1-eefda3a19668,nzlii-nzhpdt-2024-1402-html,openrouter/google/gemini-3-pro-preview,2,2,1.0,193.33999999999997,193.33999999999997,249.59000000000003,
2715b56f-76db-44cd-99a4-c6cb9491c2df,nzlii-nzhpdt-2025-1465-html,openrouter/meta-llama/llama-4-maverick,5,5,1.0,177.56,177.56,229.22,
27261c72-1dfd-47a8-bb7f-d3bcbd68a945,bailii-qb-2020-1603-html,openrouter/anthropic/claude-sonnet-4,6,6,1.0,186.32999999999998,186.32999999999998,240.55,
272aed7d-b692-4186-87b5-5eef882a3567,courtlistener-9430548,openrouter/meta-llama/llama-4-scout,1,1,1.0,48.22,48.22,62.24,
272c6eb6-03c7-4476-8c4d-a722a52e577a,courtlistener-5287759,openrouter/meta-llama/llama-4-maverick,0,0,0.0,,,,
272fcbcc-3be6-40f7-9f85-28a1df8bde42,bailii-qb-2020-2914-html,openrouter/qwen/qwen-2.5-72b-instruct,4,4,1.0,786.56,786.56,1015.43,
273d55bb-7d4e-4a2b-aaa6-d6e8a9bc44dd,courtlistener-7441217,openrouter/anthropic/claude-sonnet-4,3,3,1.0,734.47,734.47,948.17,
2767915b-2f84-4cbd-8348-ddb0245fa80b,courtlistener-4459928,openrouter/google/gemini-2.0-flash-001,4,4,1.0,2972.42,2972.42,3837.2999999999997,
276f5a1a-5f76-4950-ac30-5cb4a89cf53e,courtlistener-10070741,openrouter/anthropic/claude-sonnet-4,2,2,1.0,91.19999999999999,91.19999999999999,117.75,
27779203-68b4-44fd-89df-ef33b300024e,courtlistener-6346948,openrouter/qwen/qwen3-30b-a3b,5,5,1.0,386.09,386.09,498.45,
2783d1c9-15c9-4a30-9205-ead94d1a5cf7,courtlistener-3162718,openai/gpt-4o-mini,2,2,1.0,400.06,400.06,516.46,
2788463c-dc39-40f6-800a-60b142fcd137,courtlistener-9435562,openai/gpt-4o-mini,3,3,1.0,1002.2,1002.2,1293.8200000000002,
27b43e7a-6d37-48c4-974b-00057d61af58,courtlistener-8508848,openrouter/google/gemini-3-pro-preview,4,4,1.0,1582.6399999999999,1582.6399999999999,2043.15,
27cf23a6-3726-450f-9042-7868deba5e09,courtlistener-6622432,openai/gpt-5.2,6,6,1.0,2311.16,2311.16,2983.63,
27d27b3c-6113-444c-b1d0-472858fbbb97,bailii-qb-2022-197-html,openrouter/meta-llama/llama-4-scout,5,5,1.0,698.61,698.61,901.86,
27def32e-646f-4b25-ab2b-92a86c570d1e,courtlistener-3162718,openrouter/meta-llama/llama-4-scout,2,2,1.0,147.44,147.44,190.34,
27e42048-4d8c-47cc-8836-b6be0d0322bc,courtliste-10771603-damiani-v-wsnch-n-inc,openrouter/qwen/qwen3-30b-a3b,0,0,0.0,,,,
27e4f6eb-2afc-48a8-9bf5-d99aa660d03e,courtlistener-1406106,openrouter/deepseek/deepseek-r1,3,3,1.0,1885.28,1885.28,2433.84,
27e4f963-fc82-4cfb-b7fe-09ef516be86f,nzlii-nzhpdt-2010-316-html,openrouter/x-ai/grok-4.1-fast,13,13,1.0,1559.4099999999999,1559.4099999999999,2013.15,
27f176bc-5a77-457b-be94-352067fc32c8,courtlistener-10352078,openrouter/meta-llama/llama-4-maverick,2,2,1.0,3310.64,3310.64,4273.93,
27fceddb-d0eb-4f85-ac0e-78cc673fe018,courtlistener-10271797,openrouter/google/gemini-2.0-flash-001,1,1,1.0,82.96,82.96,107.1,
280d6b0e-d706-4082-b923-b3d51453eb61,courtliste-4590531-john-r-hall-do-and-south-texas-spinal-clinic-,openai/gpt-4o-mini,3,3,1.0,347.07,347.07,448.06,
2814b1fa-fb01-4e69-b994-77e98bc3f3ef,courtlistener-9401047,openrouter/google/gemini-3-pro-preview,1,1,1.0,19.59,19.59,25.29,
28207a83-ff14-47e9-ba25-273afcfe8f4e,bailii-qb-2022-2048-html,openrouter/qwen/qwen-2.5-72b-instruct,2,2,1.0,354.23,354.23,457.28999999999996,
2822c150-1c9a-49ed-bb89-b769fda5adb3,bailii-EWHC-QB-2021-1515,openrouter/anthropic/claude-sonnet-4,5,5,1.0,743.23,743.23,959.48,
2827efdf-c888-41d5-b025-180d7f511e23,courtlistener-4889670,openrouter/x-ai/grok-4.1-fast,5,5,1.0,290.53,290.53,375.07,
2828fc01-8631-4baa-b32f-24729a325615,courtlistener-9546407,openrouter/google/gemini-3-pro-preview,8,8,1.0,393.86,393.86,508.46000000000004,
2831b370-15f6-414b-85a3-ec41e53965a1,courtliste-10740270-david-timpanaro-v-jenkinsons-pavilion-inc,openrouter/google/gemini-3-pro-preview,3,3,1.0,1616.92,1616.92,2087.39,
28331ed2-6023-42cf-92a3-8804ae93f565,courtlistener-10579537,openai/gpt-5.2,11,10,0.9090909090909091,5075.5199999999995,5075.5199999999995,6552.35,type & screen/crossmatch
286713d0-88ae-4976-8a7e-2ee9cdc8fb74,courtlistener-10654085,openrouter/google/gemini-2.0-flash-001,0,0,0.0,,,,
287914ca-2bb4-4266-93e2-6377ac1054de,courtlistener-10680560,openrouter/google/gemini-2.0-flash-001,8,8,1.0,456.05,456.05,588.75,
288aee5e-4d39-4af0-b2ec-b0d0e6c4be86,courtlistener-10704351,openrouter/google/gemini-3-pro-preview,3,3,1.0,122.47000000000001,122.47000000000001,158.1,
288c360f-124d-4167-a2cf-97824e12e39c,courtlistener-10291222,openai/gpt-4o-mini,0,0,0.0,,,,
289ed88d-a4ea-4030-afea-0512d8182a5d,nzlii-nzhpdt-2024-1402-html,openrouter/google/gemini-2.0-flash-001,0,0,0.0,,,,
28a09dac-5fea-4be3-94d5-634029984708,nzlii-nzmpdt-2000-124-html,gold/x-ai/grok-4.1-fast,5,5,1.0,1163.75,1163.75,1502.34,
28c7d934-81e7-42f9-ad3e-c67c29f38483,courtlistener-10629343,openrouter/mistralai/mistral-large,7,7,1.0,691.29,691.29,892.4300000000001,
28d345bd-8360-4124-ae91-b3425f1bfcf8,courtliste-10717890-dn-v-faraci,openrouter/qwen/qwen3-30b-a3b,4,4,1.0,560.72,560.72,723.85,
28e51dc3-e04f-436f-a8ad-687b88a43c8c,bailii-qb-2019-77-html,openrouter/meta-llama/llama-4-maverick,0,0,0.0,,,,
28f04b39-34c5-4f36-b77d-69ee7d01bf86,bailii-qb-2020-828-html,openai/gpt-4o-mini,0,0,0.0,,,,
28fb2ad6-088d-47f5-ab59-8840bdd3a3d7,bailii-qb-2020-1351-html,openai/gpt-4o,3,3,1.0,194.18,194.18,250.67000000000002,
290dd1e3-fd3a-420c-a3bf-d9de92476fac,nzlii-nzhpdt-2020-1100-html,openrouter/anthropic/claude-3.5-haiku,0,0,0.0,,,,
2914779a-cb60-4cda-a804-f24c63bc2850,courtlistener-4895984,openai/gpt-4o-mini,2,2,1.0,309.14,309.14,399.09,
291d93aa-9ef5-4a54-b049-0f5e5d52aec4,courtlistener-10754240,openrouter/anthropic/claude-3.5-haiku,0,0,0.0,,,,
291fb370-519e-48b2-9d62-c740c025257a,bailii-qb-2020-994-html,openrouter/mistralai/mistral-large,3,3,1.0,564.3,564.3,728.48,
29261878-0e12-49dd-8854-7a7dddef5007,courtlistener-10712747,openrouter/x-ai/grok-4.1-fast,13,13,1.0,3114.37,3114.37,4020.55,
2931027b-04c1-4a03-b4f3-cad01a6a18e5,bailii-qb-2020-2902-html,openai/gpt-4o,2,2,1.0,3405.21,3405.21,4396.030000000001,
2935e2a8-70fc-41ef-ad3e-0b84c0d6bf1b,courtlistener-10709858,openai/gpt-5.2,0,0,0.0,,,,
293a8d1a-bc84-4e59-b676-76a67a9ecb9c,bailii-qb-2022-854-html,openrouter/google/gemini-2.0-flash-001,2,2,1.0,169.32,169.32,218.57000000000002,
2968cb61-2362-46e6-884d-da795a454423,courtlistener-4911758,openrouter/anthropic/claude-sonnet-4,6,6,1.0,6917.76,6917.76,8930.59,
297711aa-1223-4719-ae19-8c8232cc11a5,courtliste-9389435-gary-l-marder-do-v-roberta-mueller,openrouter/mistralai/mistral-large,5,5,1.0,2146.38,2146.38,2770.92,
297ead7a-0f1b-4361-842f-98656e772d2c,bailii-2016-ewhc-407-qb,openrouter/meta-llama/llama-4-scout,5,5,1.0,1237.24,1237.24,1597.25,
29aff8a7-f27f-4a91-b07c-b71fee7e2d08,courtlistener-10349638,openai/gpt-5.2,20,19,0.95,13021.33,13021.33,16810.15,type and screen/crossmatch
29fc46ee-a541-4087-9824-2a7e130c06bc,courtlistener-10642648,openai/gpt-4o-mini,2,2,1.0,37.71,37.71,48.699999999999996,
2a01a2c6-1459-4871-9a38-c497d07720f3,bailii-qb-2019-77-html,openai/gpt-4o-mini,4,4,1.0,888.27,888.27,1146.75,
2a0ed7b9-d7b3-4ada-b25e-4c40fc2a6a2c,courtlistener-10579537,openrouter/meta-llama/llama-4-scout,4,4,1.0,1647.75,1647.75,2127.19,
2a3f63cf-ac65-4e97-a707-15d248120dcb,bailii-qb-2022-1668-html,openrouter/meta-llama/llama-4-maverick,0,0,0.0,,,,
2a65cca6-8f91-4356-97a2-ebfb2cddb872,courtlistener-10595541,openrouter/x-ai/grok-4.1-fast,9,9,1.0,1690.3899999999999,1690.3899999999999,2182.2200000000003,
2a6d4a30-50bc-4e20-a743-c8a033e48ba5,courtlistener-10581569,openrouter/anthropic/claude-3.5-haiku,5,5,1.0,3150.71,3150.71,4067.45,
2a9534bb-95df-477a-a76b-756756d9b294,bailii-qb-2021-402-html,openrouter/x-ai/grok-4.1-fast,6,6,1.0,2143.97,2143.97,2767.8,
2a98c8e7-3157-444b-bf0f-55eb9e0d9e41,nzlii-nzmpdt-2003-247-html,openai/gpt-4o-mini,2,2,1.0,1020.27,1020.27,1317.1200000000001,
2aa68c54-0c26-4149-a4b3-e3521d965eb7,courtlistener-10581240,openrouter/deepseek/deepseek-r1,6,6,1.0,2136.7400000000002,2136.7400000000002,2758.46,
2abe9b2a-7a43-44f4-9019-8656548e6ef1,nzlii-nzhpdt-2016-760-html,openrouter/anthropic/claude-sonnet-4,3,3,1.0,1132.73,1132.73,1462.34,
2ade16cf-1aa5-46fc-95a1-b3ab3ad9dee0,courtliste-10692656-jose-montanez-v-paula-price,openrouter/anthropic/claude-3.5-haiku,3,3,1.0,480.2,480.2,619.92,
2adfa5f6-1153-4baf-ba7e-c4a1b3cf771c,nzlii-nzhpdt-2010-310-html,openrouter/mistralai/mistral-large,2,2,1.0,96.44,96.44,124.48,
2ae31c4a-741d-4cf5-9d87-b680b51bea3d,courtlistener-10771709,openrouter/x-ai/grok-4.1-fast,7,7,1.0,3368.8900000000003,3368.8900000000003,4349.13,
2afc6d06-2b24-49c4-b248-2e326df40bd1,courtlistener-5061637,openrouter/mistralai/mistral-large,1,1,1.0,327.82,327.82,423.2,
2b1befc3-6111-4c69-9e7a-c185256fc26f,courtlistener-10291222,openrouter/qwen/qwen-2.5-72b-instruct,4,4,1.0,52.56,52.56,67.86,
2b238861-f22e-4aa1-995a-b442b9bf6014,courtliste-10717890-dn-v-faraci,openrouter/meta-llama/llama-4-maverick,4,4,1.0,778.85,778.85,1005.47,
2b2394b8-9665-48ff-a0a9-dc58a28d0247,nzlii-nzhpdt-2006-54-html,openrouter/anthropic/claude-3.5-haiku,4,4,1.0,2161.8,2161.8,2790.82,
2b23b486-59a4-4be6-b067-b345baa0d374,nzlii-nzhpdt-2020-1079-html,openai/gpt-4o,0,0,0.0,,,,
2b489d78-a60e-4164-933a-115b0be27861,bailii-qb-2020-1351-html,openrouter/qwen/qwen-2.5-72b-instruct,3,3,1.0,85.92999999999999,85.92999999999999,110.94,
2b559d07-5998-444d-8984-12cd4e2fadea,bailii-qb-2022-1171-html,openai/gpt-4o,1,1,1.0,300.03,300.03,387.33,
2b58ba07-22f3-4dce-b71a-1ab6c58fb51f,courtlistener-10585837,openai/gpt-4o-mini,1,1,1.0,72.24,72.24,93.26,
2b6201a6-c2f7-456d-afe7-4aa7784474d6,courtlistener-9997788,openai/gpt-4o,0,0,0.0,,,,
2b641ce5-f75c-436f-b9b0-07a9f31ca671,courtlistener-10585837,openrouter/google/gemini-3-pro-preview,3,3,1.0,470.68,470.68,607.62,
2b6588e6-c04e-4018-82aa-5b1192f1b8c1,courtlistener-3126077,openai/gpt-4o-mini,1,1,1.0,19.59,19.59,25.29,
2b6e965d-10b9-4645-91b3-87b33103e77d,courtlistener-10749116,openai/gpt-4o-mini,2,2,1.0,458.74,458.74,592.23,
2b73bd11-b978-447e-b3b2-b8feaa0b696b,courtlistener-10626730,openrouter/mistralai/mistral-large,0,0,0.0,,,,
2b85c33c-677f-4eb2-90dc-012fd483f1d0,courtlistener-10339996,openrouter/mistralai/mistral-large,5,5,1.0,94.56,94.56,122.1,
2b9f0b5f-d09d-4731-81ef-02d3837293e4,courtlistener-10686238,openrouter/mistralai/mistral-large,5,5,1.0,386.57,386.57,499.07,
2baa66e7-91eb-472d-a12e-1272751b63a3,bailii-qb-2020-919-html,openrouter/google/gemini-2.0-flash-001,10,10,1.0,1109.76,1109.76,1432.68,
2bcdeb93-1f06-4251-9af0-a833a8d9894c,bailii-qb-2021-2332-html,openrouter/qwen/qwen3-30b-a3b,3,3,1.0,1334.6100000000001,1334.6100000000001,1722.9299999999998,
2be19073-ff9e-4112-85a0-09f61c5df115,nzlii-nzhpdt-2018-958-html,openrouter/google/gemini-2.0-flash-001,4,4,1.0,608.8199999999999,608.8199999999999,786.0,
2be32c7c-b597-404e-ba63-7db37884b5b8,nzlii-nzhc-2019-1581-html,openai/gpt-5.2,16,16,1.0,3113.25,3113.25,4019.13,
2be8a39f-be6a-46d9-ab4a-646a8568be6f,courtliste-10697341-university-of-mississippi-medical-center-v-k,openrouter/google/gemini-3-pro-preview,5,5,1.0,131.05,131.05,169.2,
2c00e748-2c9b-4f44-a3ae-4c3f2cd939e0,nzlii-nzhpdt-2019-1057-html,openrouter/anthropic/claude-sonnet-4,3,3,1.0,1177.0,1177.0,1519.46,
2c244758-8242-4959-a3f1-e856d528a0c9,bailii-qb-2020-416-html,openai/gpt-5.2,7,7,1.0,1286.6200000000001,1286.6200000000001,1660.98,
2c2e9a7e-aa5f-4c92-9cc6-977f856fbbbd,courtlistener-10612625,openrouter/meta-llama/llama-4-scout,3,3,1.0,466.97999999999996,466.97999999999996,602.88,
2c38d389-efa4-472f-a110-33361dc9cfeb,courtlistener-3179724,openrouter/google/gemini-2.0-flash-001,4,4,1.0,161.48,161.48,208.45000000000002,
2c3acf0f-2f6e-44e6-aae6-6aee306b5da8,bailii-qb-2020-2914-html,openrouter/google/gemini-3-pro-preview,4,4,1.0,793.0699999999999,793.0699999999999,1023.83,
2c4caf1b-2a55-40c7-97b1-2f3978824f02,bailii-qb-2020-3506-html,openrouter/x-ai/grok-4.1-fast,6,6,1.0,2609.66,2609.66,3368.98,
2c5573bb-7243-4d24-b2cc-90ed6d71fd9a,courtlistener-7713801,openrouter/google/gemini-3-pro-preview,5,5,1.0,495.81,495.81,640.0500000000001,
2c5fa001-072e-46f0-879e-d384fff7eef7,courtliste-10355246-king-spencer-v-rentokil-north-america-incorp,openrouter/anthropic/claude-sonnet-4,2,2,1.0,190.72,190.72,246.21,
2c638348-fed3-45eb-90d8-a285393ab380,courtlistener-10347801,openrouter/anthropic/claude-sonnet-4,6,6,1.0,431.78,431.78,557.41,
2c672dab-7976-4396-80f2-78564b40d1a9,courtliste-10771541-delos-santos-v-kaisman,openrouter/x-ai/grok-4.1-fast,5,5,1.0,1332.49,1332.49,1720.19,
2c6a5a00-3629-4635-a8d7-6cacd4856f4f,courtlistener-10771721,openrouter/x-ai/grok-4.1-fast,3,3,1.0,1198.35,1198.35,1547.01,
2c86157f-f940-4a60-9e7a-348d77c63744,courtliste-10715407-nissan-north-america-inc-and-nissan-motor-co,openrouter/google/gemini-3-pro-preview,3,3,1.0,846.3,846.3,1092.52,
2c8b2dca-e2c1-46bc-8fad-7bfd8ecb0293,courtlistener-10354140,openrouter/x-ai/grok-4.1-fast,11,10,0.9090909090909091,1840.1499999999999,1840.1499999999999,2375.61,type and crossmatch
2c911e9d-e025-4f46-a007-8c7cd9e90dde,courtlistener-10315060,openrouter/anthropic/claude-sonnet-4,5,5,1.0,203.31,203.31,262.46000000000004,
2cc45cbb-41cf-451b-879e-789ca391ceb9,bailii-qb-2019-283-html,openrouter/mistralai/mistral-large,5,5,1.0,1278.14,1278.14,1650.07,
2cc6ec53-433b-43fa-a613-657fb3a40259,courtliste-10133957-johnson-v-keiper,openrouter/deepseek/deepseek-r1,7,6,0.8571428571428571,6599.5,6599.5,8519.73,ESR
2ccda2cd-42f5-4d8f-8fa6-56bc8947a130,courtlistener-10292720,gold/x-ai/grok-4.1-fast,6,6,1.0,5322.1,5322.1,6870.63,
2cd03114-77f3-4dd1-80d3-ddd4a7c95ce1,courtlistener-10697266,openrouter/qwen/qwen3-30b-a3b,0,0,0.0,,,,
2cd95ecf-d698-4385-a1c9-d33703af7512,courtlistener-10595541,gold/x-ai/grok-4.1-fast,7,7,1.0,2657.59,2657.59,3430.84,
2ce40e3c-7937-4f01-b9d6-47ec72abcd3c,bailii-qb-2020-3029-html,openrouter/deepseek/deepseek-r1,4,4,1.0,1037.15,1037.15,1338.93,
2cf8591b-206c-44a4-b6cf-7130d04b349b,courtlistener-10767182,openrouter/qwen/qwen-2.5-72b-instruct,4,4,1.0,321.3,321.3,414.79,
2d03f6e6-f276-4190-8269-bfa293ead106,courtlistener-10579707,openai/gpt-5.2,5,5,1.0,2610.4500000000003,2610.4500000000003,3369.9900000000002,
2d24c03f-9d26-40ce-9468-5af228e0979a,nzlii-nzhpdt-2010-310-html,gold/x-ai/grok-4.1-fast,3,3,1.0,445.11,445.11,574.61,
2d4a3051-c4b6-4332-a850-021d0cea3f21,courtliste-10669416-autieri-v-rosen,openai/gpt-4o-mini,4,4,1.0,2876.27,2876.27,3713.18,
2d64258c-b61f-4ca5-ad1d-191aa76db44d,bailii-qb-2021-165-html,openrouter/x-ai/grok-4.1-fast,9,9,1.0,1363.75,1363.75,1760.54,
2d847dcb-8743-4317-98c2-41aadd8baed7,courtlistener-10697335,openrouter/google/gemini-2.0-flash-001,2,2,1.0,121.94,121.94,157.41,
2d97ef15-26d3-42bc-a6ae-b4d19856ac88,nzlii-nzhpdt-2010-316-html,openai/gpt-5.2,11,11,1.0,192.89000000000001,192.89000000000001,249.04,
2d9be905-6bb4-4207-8020-6a973c87c869,courtlistener-10585837,openai/gpt-5.2,5,5,1.0,1426.77,1426.77,1841.92,
2da7bb2c-57ce-48bd-891d-a9327718406b,bailii-qb-2020-2555-html,openrouter/qwen/qwen-2.5-72b-instruct,2,2,1.0,347.40999999999997,347.40999999999997,448.49,
2db6363f-5acd-4cef-88a0-1d5b54600c84,courtlistener-10612241,openrouter/x-ai/grok-4.1-fast,8,8,1.0,1183.1499999999999,1183.1499999999999,1527.39,
2dc6af3a-80d1-4981-aded-0341250a22ae,bailii-EWHC-QB-2015-51,openrouter/anthropic/claude-sonnet-4,1,1,1.0,754.6,754.6,974.16,
2dc8a166-09c2-4b68-9ba6-3e4a92b713d7,courtlistener-10339996,openrouter/anthropic/claude-sonnet-4,4,4,1.0,100.5,100.5,129.75,
2dd36461-d680-431e-985d-81158ff7e651,courtlistener-10715950,openrouter/meta-llama/llama-4-maverick,4,2,0.5,137.63,137.63,177.67000000000002,clear aligners|custom-made night guard
2e13ae86-f544-4db9-a5a8-e95888c665f0,courtlistener-4615883,openrouter/google/gemini-2.0-flash-001,5,5,1.0,590.03,590.03,761.72,
2e297d97-2bd0-4fa7-9f56-c993133d67d6,courtliste-10771603-damiani-v-wsnch-n-inc,openrouter/deepseek/deepseek-r1,3,3,1.0,273.35,273.35,352.90999999999997,
2e2f1e99-080b-41a3-b568-5cb103a24c12,bailii-qb-2019-77-html,openrouter/meta-llama/llama-4-scout,3,3,1.0,393.71,393.71,508.27,
2e43e45e-dd5b-44a1-b87a-db9241f02bbc,courtlistener-5287759,openrouter/deepseek/deepseek-r1,2,2,1.0,1354.1200000000001,1354.1200000000001,1748.12,
2e4a582d-82ac-4a21-81c7-311c66f65a7e,courtlistener-10629343,openrouter/qwen/qwen-2.5-72b-instruct,6,6,1.0,6963.19,6963.19,8989.26,
2e54e157-1da3-4b4e-9cbf-5f350aa9733f,courtliste-9389435-gary-l-marder-do-v-roberta-mueller,openai/gpt-5.2,10,10,1.0,4104.54,4104.54,5298.84,
2e5cc2b4-7d4d-402f-a2e2-a9b49145b82a,courtliste-9501046-jones-v-durrani,openrouter/google/gemini-3-pro-preview,2,2,1.0,376.03999999999996,376.03999999999996,485.44,
2e5f53bf-3497-4e02-8a52-c7a54fc3b368,bailii-EWHC-KB-2025-2445,openrouter/google/gemini-3-pro-preview,2,2,1.0,13.65,13.65,17.64,
2e649906-4b46-461f-9eb6-b118837577f7,courtliste-10106235-donald-j-mottern-as-administrator-of-the-est,openrouter/mistralai/mistral-large,1,1,1.0,8.24,8.24,10.65,
2e65aab1-14ec-40be-b3bb-7b713a39f46b,courtlistener-10742088,openrouter/qwen/qwen-2.5-72b-instruct,2,2,1.0,717.66,717.66,926.48,
2e70af77-2031-4c7d-a713-045017dd63b1,courtliste-10312571-mallet-v-nys-dept-of-corrections,openrouter/meta-llama/llama-4-maverick,4,4,1.0,2078.39,2078.39,2683.15,
2e7f05f2-f618-44ac-989f-dfe49f1cb50d,nzlii-nzhpdt-2007-114-html,openai/gpt-5.2,6,6,1.0,5413.93,5413.93,6989.21,
2e83516b-1980-4a6f-a6e2-f70a9c57e58e,bailii-qb-2021-2332-html,openai/gpt-5.2,10,10,1.0,6056.150000000001,6056.150000000001,7818.34,
2e8a70a3-52a1-422c-b576-a2aa94fcf662,bailii-qb-2019-520-html,openai/gpt-4o-mini,3,3,1.0,8320.94,8320.94,10742.04,
2e8dbf19-0fb6-4eb7-99d0-ed5d60ee090a,courtlistener-10601350,openrouter/anthropic/claude-sonnet-4,5,5,1.0,385.28999999999996,385.28999999999996,497.38,
2e904a2e-7e4d-4bb1-a928-78daa53cef82,bailii-qb-2020-416-html,openai/gpt-5.2,9,9,1.0,687.97,687.97,888.17,
2ea83833-58de-4ecb-8b41-be16ca97ce3e,courtlistener-9438279,openrouter/meta-llama/llama-4-scout,4,4,1.0,280.73,280.73,362.41999999999996,
2ea83ea4-9416-45a6-b650-beb3ed1c8284,nzlii-nzhpdt-2015-677-html,openrouter/deepseek/deepseek-r1,0,0,0.0,,,,
2eb62897-974c-40de-961a-719e298f0eb6,courtlistener-9401047,openrouter/google/gemini-2.0-flash-001,1,1,1.0,19.59,19.59,25.29,
2ec2dd6f-85a7-4798-a468-d1d58339a6ae,courtlistener-5287759,openai/gpt-4o-mini,3,3,1.0,483.02,483.02,623.56,
2ec667f3-8578-44dc-894c-aeb3f4313625,courtlistener-10611659,openai/gpt-4o-mini,1,1,1.0,29.47,29.47,38.05,
